filename: p262_189.txt
x_pixel:      262
y_pixel:      189
diff2_ts/diff2_ts.tab
slope (units per day):   -7.3208e-05
intercept (dt=0.0):       6.1640e-03
std. deviation:           4.5348e-03
index      time ISO8601         JD 1-Jan-1970      JD start       data       linear model
******************************************************************************************
   0  2016-11-14T12:02:54.095   17119.502015       0.000000   -4.41380e-15    6.16402e-03
   1  2016-12-08T12:02:53.489   17143.502008      23.999993    6.42436e-03    4.40703e-03
   2  2017-01-01T12:02:51.591   17167.501986      47.999971    2.97008e-03    2.65004e-03
   3  2017-01-25T12:02:50.884   17191.501978      71.999963    1.79467e-03    8.93044e-04
   4  2017-02-06T12:02:50.654   17203.501975      83.999960    5.66874e-03    1.45476e-05
   5  2017-02-18T12:02:50.361   17215.501972      95.999957   -3.42110e-03   -8.63949e-04
   6  2017-03-02T12:02:50.155   17227.501969     107.999954   -4.38892e-05   -1.74245e-03
   7  2017-03-14T12:02:50.542   17239.501974     119.999959   -3.80231e-03   -2.62094e-03
   8  2017-03-26T12:02:50.753   17251.501976     131.999961   -1.06624e-02   -3.49944e-03
   9  2017-04-07T12:02:51.232   17263.501982     143.999967   -4.71595e-03   -4.37794e-03
  10  2017-04-19T12:02:51.850   17275.501989     155.999974   -1.20428e-02   -5.25643e-03
  11  2017-05-01T12:02:52.381   17287.501995     167.999980   -8.71863e-03   -6.13493e-03
  12  2017-05-13T12:02:53.052   17299.502003     179.999988   -1.03745e-02   -7.01343e-03
  13  2017-05-25T12:02:53.412   17311.502007     191.999992   -9.55236e-04   -7.89192e-03
  14  2017-06-06T12:02:54.449   17323.502019     204.000004   -1.26977e-02   -8.77042e-03
  15  2017-06-18T12:02:55.078   17335.502026     216.000011   -1.31065e-02   -9.64892e-03
  16  2017-06-30T12:02:55.759   17347.502034     228.000019   -2.04948e-02   -1.05274e-02
  17  2017-07-12T12:02:56.390   17359.502042     240.000027   -1.35269e-02   -1.14059e-02
  18  2017-07-24T12:02:57.139   17371.502050     252.000035   -1.29580e-02   -1.22844e-02
  19  2017-08-17T12:02:58.413   17395.502065     276.000050   -9.95860e-03   -1.40414e-02
  20  2017-08-29T12:02:58.972   17407.502071     288.000056   -1.23483e-02   -1.49199e-02
  21  2017-09-10T12:02:59.380   17419.502076     300.000061   -1.16306e-02   -1.57984e-02
  22  2017-09-22T12:02:59.760   17431.502081     312.000066   -8.09286e-03   -1.66769e-02
  23  2017-10-04T12:03:00.023   17443.502084     324.000069   -1.21335e-02   -1.75554e-02
  24  2017-10-16T12:03:00.234   17455.502086     336.000071   -1.54059e-02   -1.84339e-02
  25  2017-10-28T12:03:00.321   17467.502087     348.000072   -1.54234e-02   -1.93124e-02
  26  2017-11-09T12:02:59.926   17479.502082     360.000067   -1.95923e-02   -2.01909e-02
  27  2017-11-21T12:02:59.823   17491.502081     372.000066   -1.63087e-02   -2.10694e-02
  28  2017-12-03T12:02:59.385   17503.502076     384.000061   -1.65759e-02   -2.19479e-02
  29  2017-12-15T12:02:59.035   17515.502072     396.000057   -1.84780e-02   -2.28264e-02
  30  2017-12-27T12:02:58.408   17527.502065     408.000050   -2.30633e-02   -2.37049e-02
  31  2018-01-08T12:02:57.987   17539.502060     420.000045   -2.22348e-02   -2.45834e-02
  32  2018-01-20T12:02:57.594   17551.502055     432.000040   -1.87090e-02   -2.54619e-02
  33  2018-02-01T12:02:57.172   17563.502051     444.000036   -2.31647e-02   -2.63404e-02
  34  2018-02-13T12:02:57.086   17575.502050     456.000035   -2.32561e-02   -2.72189e-02
  35  2018-02-25T12:02:56.972   17587.502048     468.000033   -2.77234e-02   -2.80974e-02
  36  2018-03-21T12:02:57.021   17611.502049     492.000034   -3.04004e-02   -2.98543e-02
  37  2018-04-02T12:02:57.415   17623.502053     504.000038   -3.38143e-02   -3.07328e-02
  38  2018-04-14T12:02:57.881   17635.502059     516.000044   -3.21976e-02   -3.16113e-02
  39  2018-04-26T12:02:58.448   17647.502065     528.000050   -3.86868e-02   -3.24898e-02
  40  2018-05-08T12:02:58.982   17659.502072     540.000057   -3.72973e-02   -3.33683e-02
  41  2018-06-01T12:03:00.243   17683.502086     564.000071   -3.88307e-02   -3.51253e-02
  42  2018-06-13T12:03:01.188   17695.502097     576.000082   -3.80834e-02   -3.60038e-02
  43  2018-06-25T12:03:01.872   17707.502105     588.000090   -4.80848e-02   -3.68823e-02
