filename: p225_187.txt
x_pixel:      225
y_pixel:      187
diff2_ts/diff2_ts.tab
slope (units per day):   -8.5323e-05
intercept (dt=0.0):      -3.9202e-03
std. deviation:           4.1245e-03
index      time ISO8601         JD 1-Jan-1970      JD start       data       linear model
******************************************************************************************
   0  2018-06-13T12:03:01.188   17695.502097       0.000000   -4.41380e-15   -3.92023e-03
   1  2018-06-25T12:03:01.872   17707.502105      12.000008    1.32839e-03   -4.94411e-03
   2  2018-07-07T12:03:02.350   17719.502111      24.000013    9.81341e-04   -5.96799e-03
   3  2018-07-19T12:03:03.285   17731.502121      36.000024   -1.39309e-03   -6.99187e-03
   4  2018-07-31T12:03:03.874   17743.502128      48.000031   -4.50354e-03   -8.01575e-03
   5  2018-08-12T12:03:04.619   17755.502137      60.000040   -7.79512e-03   -9.03963e-03
   6  2018-08-24T12:03:05.273   17767.502144      72.000047   -1.05176e-02   -1.00635e-02
   7  2018-09-05T12:03:06.025   17779.502153      84.000056   -1.19485e-02   -1.10874e-02
   8  2018-09-29T12:03:06.543   17803.502159     108.000062   -1.53574e-02   -1.31352e-02
   9  2018-10-11T12:03:06.854   17815.502163     120.000066   -1.88145e-02   -1.41590e-02
  10  2018-10-23T12:03:06.885   17827.502163     132.000066   -1.89820e-02   -1.51829e-02
  11  2018-11-04T12:03:06.797   17839.502162     144.000065   -1.64404e-02   -1.62068e-02
  12  2018-11-16T12:03:06.526   17851.502159     156.000062   -1.66106e-02   -1.72307e-02
  13  2018-11-28T12:03:05.971   17863.502152     168.000055   -1.91704e-02   -1.82546e-02
  14  2018-12-10T12:03:05.613   17875.502148     180.000051   -2.23078e-02   -1.92784e-02
  15  2018-12-22T12:03:05.295   17887.502145     192.000048   -2.62330e-02   -2.03023e-02
  16  2019-01-03T12:03:04.847   17899.502139     204.000042   -2.67980e-02   -2.13262e-02
  17  2019-01-15T12:03:04.438   17911.502135     216.000038   -2.29268e-02   -2.23501e-02
  18  2019-01-27T12:03:04.102   17923.502131     228.000034   -1.90565e-02   -2.33739e-02
  19  2019-02-08T12:03:03.449   17935.502123     240.000026   -1.97380e-02   -2.43978e-02
  20  2019-02-20T12:03:03.397   17947.502123     252.000026   -2.28899e-02   -2.54217e-02
  21  2019-03-04T12:03:03.538   17959.502124     264.000027   -2.46656e-02   -2.64456e-02
  22  2019-03-16T12:03:03.497   17971.502124     276.000027   -2.86658e-02   -2.74695e-02
  23  2019-03-28T12:03:03.854   17983.502128     288.000031   -3.15825e-02   -2.84933e-02
  24  2019-04-09T12:03:03.945   17995.502129     300.000032   -3.33023e-02   -2.95172e-02
  25  2019-04-21T12:03:04.562   18007.502136     312.000039   -3.43449e-02   -3.05411e-02
  26  2019-05-03T12:03:05.041   18019.502142     324.000045   -3.39753e-02   -3.15650e-02
  27  2019-05-15T12:03:05.522   18031.502147     336.000050   -3.47551e-02   -3.25889e-02
  28  2019-05-27T12:03:06.124   18043.502154     348.000057   -3.65573e-02   -3.36127e-02
  29  2019-06-08T12:03:06.679   18055.502161     360.000064   -3.65306e-02   -3.46366e-02
  30  2019-06-20T12:03:07.417   18067.502169     372.000072   -3.58735e-02   -3.56605e-02
  31  2019-07-02T12:03:08.212   18079.502178     384.000081   -3.57114e-02   -3.66844e-02
  32  2019-07-14T12:03:08.943   18091.502187     396.000090   -3.88413e-02   -3.77083e-02
  33  2019-07-26T12:03:09.695   18103.502196     408.000098   -4.46775e-02   -3.87321e-02
  34  2019-08-07T12:03:10.599   18115.502206     420.000109   -4.68509e-02   -3.97560e-02
  35  2019-08-19T12:03:11.327   18127.502214     432.000117   -4.49860e-02   -4.07799e-02
  36  2019-08-31T12:03:11.793   18139.502220     444.000123   -4.36709e-02   -4.18038e-02
  37  2019-09-12T12:03:12.295   18151.502226     456.000129   -4.45825e-02   -4.28277e-02
  38  2019-09-24T12:03:12.892   18163.502233     468.000135   -4.58117e-02   -4.38516e-02
  39  2019-10-06T12:03:13.115   18175.502235     480.000138   -4.71545e-02   -4.48754e-02
  40  2019-10-18T12:03:13.056   18187.502234     492.000137   -4.79466e-02   -4.58993e-02
  41  2019-10-30T12:03:13.111   18199.502235     504.000138   -4.74947e-02   -4.69232e-02
  42  2019-11-11T12:03:13.152   18211.502236     516.000138   -4.43986e-02   -4.79471e-02
  43  2019-11-23T12:03:12.831   18223.502232     528.000135   -4.18914e-02   -4.89709e-02
  44  2019-12-05T12:03:12.260   18235.502225     540.000128   -4.02152e-02   -4.99948e-02
  45  2019-12-17T12:03:11.881   18247.502221     552.000124   -4.05880e-02   -5.10187e-02
  46  2019-12-29T12:03:11.381   18259.502215     564.000118   -4.67490e-02   -5.20426e-02
