filename: p202_207.txt
x_pixel:      202
y_pixel:      207
diff2_ts/diff2_ts.tab
slope (units per day):   -1.9268e-04
intercept (dt=0.0):      -9.9597e-03
std. deviation:           7.2344e-03
index      time ISO8601         JD 1-Jan-1970      JD start       data       linear model
******************************************************************************************
   0  2018-06-13T12:03:01.188   17695.502097       0.000000   -4.41380e-15   -9.95969e-03
   1  2018-06-25T12:03:01.872   17707.502105      12.000008   -1.16482e-03   -1.22719e-02
   2  2018-07-07T12:03:02.350   17719.502111      24.000013   -2.20712e-03   -1.45840e-02
   3  2018-07-19T12:03:03.285   17731.502121      36.000024   -4.76740e-03   -1.68962e-02
   4  2018-07-31T12:03:03.874   17743.502128      48.000031   -8.83086e-03   -1.92084e-02
   5  2018-08-12T12:03:04.619   17755.502137      60.000040   -1.31733e-02   -2.15206e-02
   6  2018-08-24T12:03:05.273   17767.502144      72.000047   -1.69231e-02   -2.38328e-02
   7  2018-09-05T12:03:06.025   17779.502153      84.000056   -2.03528e-02   -2.61449e-02
   8  2018-09-29T12:03:06.543   17803.502159     108.000062   -2.85009e-02   -3.07693e-02
   9  2018-10-11T12:03:06.854   17815.502163     120.000066   -3.42898e-02   -3.30815e-02
  10  2018-10-23T12:03:06.885   17827.502163     132.000066   -3.80347e-02   -3.53937e-02
  11  2018-11-04T12:03:06.797   17839.502162     144.000065   -3.94467e-02   -3.77058e-02
  12  2018-11-16T12:03:06.526   17851.502159     156.000062   -4.15715e-02   -4.00180e-02
  13  2018-11-28T12:03:05.971   17863.502152     168.000055   -4.54435e-02   -4.23302e-02
  14  2018-12-10T12:03:05.613   17875.502148     180.000051   -5.13251e-02   -4.46424e-02
  15  2018-12-22T12:03:05.295   17887.502145     192.000048   -5.79826e-02   -4.69545e-02
  16  2019-01-03T12:03:04.847   17899.502139     204.000042   -6.20907e-02   -4.92667e-02
  17  2019-01-15T12:03:04.438   17911.502135     216.000038   -6.15162e-02   -5.15789e-02
  18  2019-01-27T12:03:04.102   17923.502131     228.000034   -6.06177e-02   -5.38911e-02
  19  2019-02-08T12:03:03.449   17935.502123     240.000026   -6.29598e-02   -5.62032e-02
  20  2019-02-20T12:03:03.397   17947.502123     252.000026   -6.78539e-02   -5.85154e-02
  21  2019-03-04T12:03:03.538   17959.502124     264.000027   -7.14165e-02   -6.08276e-02
  22  2019-03-16T12:03:03.497   17971.502124     276.000027   -7.40119e-02   -6.31398e-02
  23  2019-03-28T12:03:03.854   17983.502128     288.000031   -7.47588e-02   -6.54520e-02
  24  2019-04-09T12:03:03.945   17995.502129     300.000032   -7.66194e-02   -6.77641e-02
  25  2019-04-21T12:03:04.562   18007.502136     312.000039   -7.91907e-02   -7.00763e-02
  26  2019-05-03T12:03:05.041   18019.502142     324.000045   -8.03426e-02   -7.23885e-02
  27  2019-05-15T12:03:05.522   18031.502147     336.000050   -8.07704e-02   -7.47007e-02
  28  2019-05-27T12:03:06.124   18043.502154     348.000057   -8.17896e-02   -7.70129e-02
  29  2019-06-08T12:03:06.679   18055.502161     360.000064   -8.28185e-02   -7.93250e-02
  30  2019-06-20T12:03:07.417   18067.502169     372.000072   -8.31618e-02   -8.16372e-02
  31  2019-07-02T12:03:08.212   18079.502178     384.000081   -8.32968e-02   -8.39494e-02
  32  2019-07-14T12:03:08.943   18091.502187     396.000090   -8.57564e-02   -8.62616e-02
  33  2019-07-26T12:03:09.695   18103.502196     408.000098   -8.97522e-02   -8.85738e-02
  34  2019-08-07T12:03:10.599   18115.502206     420.000109   -9.12846e-02   -9.08859e-02
  35  2019-08-19T12:03:11.327   18127.502214     432.000117   -9.03711e-02   -9.31981e-02
  36  2019-08-31T12:03:11.793   18139.502220     444.000123   -9.08462e-02   -9.55103e-02
  37  2019-09-12T12:03:12.295   18151.502226     456.000129   -9.30740e-02   -9.78225e-02
  38  2019-09-24T12:03:12.892   18163.502233     468.000135   -9.51826e-02   -1.00135e-01
  39  2019-10-06T12:03:13.115   18175.502235     480.000138   -9.76003e-02   -1.02447e-01
  40  2019-10-18T12:03:13.056   18187.502234     492.000137   -1.00248e-01   -1.04759e-01
  41  2019-10-30T12:03:13.111   18199.502235     504.000138   -1.03175e-01   -1.07071e-01
  42  2019-11-11T12:03:13.152   18211.502236     516.000138   -1.05287e-01   -1.09383e-01
  43  2019-11-23T12:03:12.831   18223.502232     528.000135   -1.04974e-01   -1.11696e-01
  44  2019-12-05T12:03:12.260   18235.502225     540.000128   -1.05056e-01   -1.14008e-01
  45  2019-12-17T12:03:11.881   18247.502221     552.000124   -1.07194e-01   -1.16320e-01
  46  2019-12-29T12:03:11.381   18259.502215     564.000118   -1.10714e-01   -1.18632e-01
